1101,臺灣水泥股份有限公司,	11913502,1962/02/09
4770,上品綜合工業股份有限公司,	36075449,2021/12/22
4771,望隼科技股份有限公司,	53764125,2024/03/18
4807,日成控股股份有限公司,	42485651,2017/06/26
4904,遠傳電信股份有限公司,	97179430,2005/08/24
4906,正文科技股份有限公司,	22960571,2003/06/30
4912,聯德控股股份有限公司,	26595630,2015/05/21
4915,致伸科技股份有限公司,	28006928,2012/10/05
4916,事欣科技股份有限公司,	13000192,2013/11/21
4919,新唐科技股份有限公司,	28112646,2010/09/27
4927,泰鼎國際股份有限公司,	54384828,2015/09/08
4930,燦星網通股份有限公司,	28986660,2010/06/21
4934,太極能源科技股份有限公司,	28675574,2011/08/16
4935,茂林光電科技(開曼)股份有限公司,	26797925,2011/07/28
4938,和碩聯合科技股份有限公司,	28689155,2010/06/24
4942,嘉彰股份有限公司,	22164527,2011/06/27
4943,開曼康而富控股股份有限公司,	26320984,2016/11/11
4949,有成精密股份有限公司,	80581850,2024/05/09
4952,凌通科技股份有限公司,	80741441,2011/11/01
4956,光鋐科技股份有限公司,	28334226,2011/10/24
4958,臻鼎科技控股股份有限公司,	26392564,2011/12/26
4960,誠美材料科技股份有限公司,	27790294,2011/10/24
4961,天鈺科技股份有限公司,	84149499,2018/10/17
4967,十銓科技股份有限公司,	97418375,2019/01/14
4968,立積電子股份有限公司,	80661880,2015/11/13
4976,佳凌科技股份有限公司,	70848492,2012/11/20
4977,眾達科技股份有限公司,	31922986,2013/11/20
4989,李長榮科技股份有限公司,	97173920,2018/06/28
4994,傳奇網路遊戲股份有限公司,	12975809,2013/12/25
4999,鑫禾科技股份有限公司,	13012009,2013/06/03
5007,三星科技股份有限公司,	68040606,2011/09/16
5203,訊連科技股份有限公司,	23829868,2004/09/27
5215,科嘉(開曼)股份有限公司,	31618486,2011/12/26
5222,全訊科技股份有限公司,	16130296,2021/10/25
5225,東科控股股份有限公司,	37750975,2012/11/05
5234,達興材料股份有限公司,	28357108,2012/07/16
5243,乙盛精密工業股份有限公司,	01895435,2013/11/25
5244,弘凱光電股份有限公司,	27877550,2022/01/19
5258,虹堡科技股份有限公司,	84188062,2016/12/30
5269,祥碩科技股份有限公司,	80688184,2012/12/12
5283,禾聯碩股份有限公司,	80333058,2019/05/24
5284,經寶精密控股股份有限公司,	41173259,2017/03/09
5285,界霖科技股份有限公司,	12636560,2014/02/25
5288,開曼商豐祥控股股份有限公司,	38582821,2014/09/25
5292,華懋科技股份有限公司,	23492169,2023/11/21
5306,桂盟國際股份有限公司,	22099483,2022/03/08
5388,中磊電子股份有限公司,	86690573,2007/12/03
5434,崇越科技股份有限公司,	23621614,2003/08/25
5469,瀚宇博德股份有限公司,	23225071,2003/08/25
5471,松翰科技股份有限公司,	97063584,2003/08/25
5484,慧友電子股份有限公司,	89639615,2003/08/25
5515,建國工程股份有限公司,	46298200,2003/10/06
5519,隆大營建事業股份有限公司,	85898033,2014/02/10
5521,工信工程股份有限公司,	03028404,2012/12/18
5522,遠雄建設事業股份有限公司,	04673318,2007/08/06
5525,順天建設股份有限公司,	22764965,2004/11/26
5531,鄉林建設事業股份有限公司,	23641822,2005/01/31
5533,皇鼎建設開發股份有限公司,	23988653,2008/04/30
5534,長虹建設股份有限公司,	04633597,2004/05/24
5538,開曼東明控股股份有限公司,	02769941,2013/12/16
5546,永固集團股份有限公司,	77211448,2020/05/20
5607,遠雄自貿港投資控股股份有限公司,	86121030,2004/12/02
5608,四維航業股份有限公司,	12551801,2003/08/25
5706,鳳凰國際旅行社股份有限公司,	11322915,2011/10/21
5871,中租控股股份有限公司,	26389569,2011/12/13
5876,上海商業儲蓄銀行股份有限公司,	03036306,2018/10/19
5880,合作金庫金融控股股份有限公司,	53021433,2011/12/01
5906,台南生活(開曼)股份有限公司,	36855058,2011/10/24
5907,Grand Ocean RetailGroupLimited,	53013068,2012/06/06
6005,群益金鼎證券股份有限公司,	22956035,2005/11/21
6024,群益期貨股份有限公司,	97176335,2017/10/16
6108,競國實業股份有限公司,	36084833,2008/12/30
6112,邁達特數位股份有限公司,	16428796,2003/08/04
6115,鎰勝工業股份有限公司,	22304288,2004/07/19
6116,瀚宇彩晶股份有限公司,	16450500,2004/09/06
6117,迎廣科技股份有限公司,	09497109,2003/08/25
6120,達運精密工業股份有限公司,	23504361,2006/09/13
6128,上福全球科技股份有限公司,	56625344,2003/06/16
6133,金橋科技股份有限公司,	04865462,2003/08/15
6136,富爾特科技股份有限公司,	86616791,2003/08/25
6139,亞翔工程股份有限公司,	12204275,2003/08/25
6141,柏承科技股份有限公司,	23750095,2003/10/22
6142,友勁科技股份有限公司,	22099744,2003/08/04
6152,百一電子股份有限公司,	89549585,2009/12/08
6153,嘉聯益科技股份有限公司,	86980046,2008/01/21
6155,鈞寶電子工業股份有限公司,	22306130,2006/08/18
6164,華興電子工業股份有限公司,	34168978,2008/10/21
6165,浪凡網路科技股份有限公司,	04386575,2003/08/04
6166,凌華科技股份有限公司,	89593343,2004/11/08
6168,宏齊科技股份有限公司,	89358419,2003/08/25
6176,瑞儀光電股份有限公司,	22101208,2007/05/15
6177,達麗建設事業股份有限公司,	04477420,2013/08/01
6183,關貿網路股份有限公司,	97162640,2011/12/01
6184,大豐有線電視股份有限公司,	96974228,2005/02/15
6189,豐藝電子股份有限公司,	22151585,2004/05/24
6191,精成科技股份有限公司,	81069921,2007/10/19
6192,巨路國際股份有限公司,	14033663,2004/09/27
6196,帆宣系統科技股份有限公司,	23145632,2004/05/24
6197,佳必琪國際股份有限公司,	86701804,2004/11/08
6201,亞弘電科技股份有限公司,	73710056,2004/09/27
6202,盛群半導體股份有限公司,	16130330,2004/09/27
6205,詮欣股份有限公司,	22115625,2008/01/21
6206,飛捷科技股份有限公司,	21230513,2004/08/03
6209,今國光學工業股份有限公司,	56654500,2004/11/08
6213,聯茂電子股份有限公司,	97179403,2008/01/21
6214,精誠資訊股份有限公司,	97311466,2010/12/30
6215,和椿科技股份有限公司,	12304443,2007/12/31
6216,居易科技股份有限公司,	16242320,2004/09/27
6224,聚鼎科技股份有限公司,	16433242,2009/09/17
6225,天瀚科技股份有限公司,	16253228,2004/09/27
6226,光鼎電子股份有限公司,	22601800,2008/11/10
6230,尼得科超眾科技股份有限公司,	34005476,2010/09/16
6235,華孚科技股份有限公司,	35383165,2004/08/23
6239,力成科技股份有限公司,	16082267,2004/11/08
6243,迅杰科技股份有限公司,	16505809,2009/12/17
6257,矽格股份有限公司,	23218022,2003/08/25
6269,台郡科技股份有限公司,	16347324,2003/09/23
6271,同欣電子工業股份有限公司,	04226986,2007/11/16
6277,宏正自動科技股份有限公司,	12403422,2003/10/30
6278,台灣表面黏著科技股份有限公司,	23722471,2010/08/24
6281,全國電子股份有限公司,	22006252,2005/12/08
6282,康舒科技股份有限公司,	12341051,2003/09/08
6283,淳安電子股份有限公司,	89827686,2008/01/21
6285,啟碁科技股份有限公司,	97331723,2003/09/22
6288,聯嘉光電股份有限公司,	89396315,2018/05/09
6405,悅城科技股份有限公司,	27340208,2013/11/28
6409,旭隼科技股份有限公司,	28865032,2014/03/31
6412,群光電能科技股份有限公司,	24284436,2013/11/08
6414,樺漢科技股份有限公司,	70380046,2014/03/28
6415,矽力杰股份有限公司,	02906023,2013/12/12
6416,瑞祺電通股份有限公司,	28488592,2018/04/16
6423,億而得微電子股份有限公司,	12894399,2024/05/15
6426,統新光訊股份有限公司,	13111161,2021/03/24
6431,光麗生技控股股份有限公司,	41181265,2014/12/04
6438,迅得機械股份有限公司,	70753397,2021/01/19
6442,光紅建聖股份有限公司,	97119975,2015/07/14
6443,元晶太陽能科技股份有限公司,	28997300,2015/10/01
6446,藥華醫藥股份有限公司,	70557655,2024/01/25
6449,鈺邦科技股份有限公司,	28064644,2014/12/09
6451,訊芯科技控股股份有限公司,	38649225,2015/01/26
6456,GIS Holding Limited,	41420316,2015/06/12
6464,台灣數位光訊科技股份有限公司,	28371951,2015/12/16
6472,保瑞藥業股份有限公司,	28684877,2023/12/19
6477,安集科技股份有限公司,	28580346,2016/06/21
6491,晶碩光學股份有限公司,	25021158,2019/10/07
6504,南六企業股份有限公司,	75989858,2013/05/07
6505,台塑石化股份有限公司,	86522210,2003/12/26
6515,穎崴科技股份有限公司,	13145774,2021/01/20
6525,捷敏股份有限公司,	49791260,2016/04/12
6526,達發科技股份有限公司,	12883169,2023/10/19
6531,愛普科技股份有限公司,	53503847,2016/05/31
6533,晶心科技股份有限公司,	27638046,2017/03/14
6534,正瀚生技股份有限公司,	54313303,2023/12/21
6541,泰福生技股份有限公司,	24797816,2017/10/26
6550,北極星藥業集團股份有限公司,	24792045,2022/06/06
6552,易華電子股份有限公司,	76025826,2017/01/10
6558,興能高科技股份有限公司,	97430131,2018/12/05
6573,虹揚發展科技股份有限公司,	53016234,2017/09/26
6579,研揚科技股份有限公司,	53113073,2017/08/21
6581,台灣鋼聯股份有限公司,	89528054,2018/01/30
6582,申豐特用應材股份有限公司,	85841102,2017/06/14
6585,鼎基先進材料股份有限公司,	81486019,2022/05/20
6591,動力科技股份有限公司,	42461124,2017/12/28
6592,和潤企業股份有限公司,	16844548,2019/12/09
6598,Applied BioCode Corporation,	42545659,2020/06/09
6605,帝寶工業股份有限公司,	59347422,2004/03/17
6606,建德工業股份有限公司,	35309102,2023/03/24
6625,必應創造股份有限公司,	54663862,2018/02/07
6641,基士德科技股份有限公司,	82703128,2018/09/21
6645,金萬林企業股份有限公司,	27348877,2023/12/21
6655,科定企業股份有限公司,	80214519,2018/11/28
6657,華安醫學股份有限公司,	53726093,2023/06/12
6658,聯策科技股份有限公司,	13079649,2023/11/02
6666,羅麗芬控股股份有限公司,	82230260,2018/11/19
6668,中揚光電股份有限公司,	54258218,2018/12/12
6669,緯穎科技服務股份有限公司,	53687704,2019/03/27
6670,復盛應用科技股份有限公司,	53091900,2018/12/18
6671,三能集團控股股份有限公司,	82517356,2018/12/11
6672,騰輝電子國際集團股份有限公司,	72952251,2019/04/17
6674,鋐寶科技股份有限公司,	24456541,2018/11/28
6689,伊雲谷數位科技股份有限公司,	54359763,2022/09/13
6691,洋基工程股份有限公司,	30921756,2022/01/03
6695,芯鼎科技股份有限公司,	28112890,2022/11/04
6698,旭暉應用材料股份有限公司,	28722767,2019/11/25
6706,惠特科技股份有限公司,	70697332,2019/12/19
6715,嘉基科技股份有限公司,	53431627,2019/12/12
6719,力智電子股份有限公司,	27983551,2022/01/13
6742,澤米科技股份有限公司,	80137437,2023/12/05
6743,安普新股份有限公司,	16540496,2020/12/14
6753,龍德造船工業股份有限公司,	40607762,2023/03/10
6754,匯僑室內裝修設計股份有限公司,	24775812,2020/08/25
6756,威鋒電子股份有限公司,	29125676,2020/12/24
6757,台灣虎航股份有限公司,	54381049,2023/08/15
6768,志強國際企業股份有限公司,	88173202,2021/04/22
6770,力晶積成電子製造股份有限公司,	28112667,2021/12/06
6771,平和環保科技股份有限公司,	28371018,2024/05/17
6776,展碁國際股份有限公司,	20773257,2021/03/31
6781,"AES Holding Co., Ltd.",	87546197,2021/03/22
6782,視陽光學股份有限公司,	16693062,2022/11/28
6789,采鈺科技股份有限公司,	80601119,2022/06/30
6790,永豐餘消費品實業股份有限公司,	22327037,2021/09/29
6792,詠業科技股份有限公司,	22864367,2021/12/08
6794,向榮生醫科技股份有限公司,	50753953,2024/05/21
6796,晉弘科技股份有限公司,	28113005,2022/06/01
6799,來頡科技股份有限公司,	53089904,2022/05/12
6805,富世達股份有限公司,	12871564,2023/11/09
6806,森崴能源股份有限公司,	28653781,2021/11/15
6807,峰源集團股份有限公司,	91616069,2022/04/25
6830,汎銓科技股份有限公司,	27853425,2022/08/31
6834,天二科技股份有限公司,	83360971,2022/09/01
6835,圓裕企業股份有限公司,	34417836,2022/11/10
6838,台新藥股份有限公司,	53273211,2024/08/13
6854,PlayNitride Inc.,	91663750,2022/08/18
6861,睿生光電股份有限公司,	69764396,2023/03/27
6862,三集瑞科技國際集團股份有限公司,	91363753,2024/10/23
6863,Arizon RFID Technology,	91908050,2023/03/21
6869,雲豹能源科技股份有限公司,	42852207,2023/03/14
6873,泓德能源科技股份有限公司,	45877096,2024/09/26
6885,全福生物科技股份有限公司,	54346233,2024/12/16
6890,來億興業股份有限公司,	80047713,2024/06/12
6901,鑽石生技投資股份有限公司,	53663724,2023/09/19
6902,走著瞧股份有限公司,	53755364,2023/07/13
6906,現觀科技股份有限公司,	85017777,2024/01/15
6914,阜爾運通股份有限公司,	12681939,2024/05/03
6916,華凌光電股份有限公司,	16527682,2023/12/05
6919,康霈生技股份有限公司,	53942917,2024/10/02
6923,中台資源科技股份有限公司,	12862116,2024/09/25
6924,榮惠集團(開曼)股份有限公司,	00532122,2024/12/03
6928,攸泰科技股份有限公司,	53347451,2024/05/16
6933,艾瑪斯科技控股股份有限公司,	92778956,2023/11/08
6937,天虹科技股份有限公司,	80211920,2023/12/12
6949,沛爾生技醫藥股份有限公司,	59229683,2024/03/08
6951,青新環境工程股份有限公司,	16952840,2024/06/18
6952,大武山牧場科技股份有限公司,	28554142,2024/06/13
6955,邦睿生技股份有限公司,	42686138,2024/12/06
6957,裕慶金屬股份有限公司,	54965803,2024/06/25
6958,日盛台駿國際租賃股份有限公司,	20896434,2024/08/20
6962,ITH Corporation,	95168979,2024/11/26
6969,成信實業股份有限公司,	85031237,2024/09/09
6988,威力暘電子股份有限公司,	28950255,2024/10/23
7705,三商餐飲股份有限公司,	97301707,2024/11/26
7722,連加網路商業股份有限公司,	24941093,2024/12/05
8011,台通光電股份有限公司,	12362365,2011/09/19
8016,矽創電子股份有限公司,	86735240,2003/12/25
8021,尖點科技股份有限公司,	96912835,2008/01/21
8028,昇陽國際半導體股份有限公司,	84149884,2018/07/10
8033,雷虎科技股份有限公司,	52541175,2007/06/21
8039,台虹科技股份有限公司,	16198345,2009/12/17
8045,達運光電股份有限公司,	86880449,2024/12/11
8046,南亞電路板股份有限公司,	16096804,2006/04/07
8070,長華電材股份有限公司,	23307811,2007/12/31
8072,陞泰科技股份有限公司,	97092770,2005/08/19
8081,致新科技股份有限公司,	84149723,2008/12/30
8101,華冠通訊股份有限公司,	70747852,2004/07/01
8103,瀚荃股份有限公司,	23632274,2009/09/29
8104,錸寶科技股份有限公司,	70766576,2019/01/17
8105,凌巨科技股份有限公司,	16432742,2006/12/27
8110,華東科技股份有限公司,	22101116,2007/10/31
8112,至上電子股份有限公司,	22368959,2007/12/31
8114,振樺電子股份有限公司,	12514341,2012/11/26
8131,福懋科技股份有限公司,	23826736,2007/11/29
8150,南茂科技股份有限公司,	16130042,2014/04/11
8162,微矽電子股份有限公司,	22579547,2024/03/07
8163,達方電子股份有限公司,	16081507,2007/11/28
8201,無敵科技股份有限公司,	23163259,2007/10/29
8210,勤誠興業股份有限公司,	05143647,2011/12/01
8213,志超科技股份有限公司,	70801378,2009/12/25
8215,明基材料股份有限公司,	16549778,2010/11/12
8222,寶一科技股份有限公司,	04431804,2015/01/27
8249,菱光科技股份有限公司,	16596646,2005/05/17
8261,富鼎先進電子股份有限公司,	16550923,2009/12/11
8271,宇瞻科技股份有限公司,	97444368,2010/12/29
8341,日友環保科技股份有限公司,	89922041,2015/03/23
8367,建新國際股份有限公司,	23250583,2018/09/12
8374,羅昇企業股份有限公司,	12486062,2008/12/25
8404,百和興業股份有限公司(開曼),	26829193,2011/05/18
8411,福貞控股股份有限公司,	10913602,2011/11/01
8422,可寧衛股份有限公司,	16908140,2011/10/05
8429,金麗集團控股有限公司,	36986397,2012/12/20
8438,昶昕實業股份有限公司,	23509611,2022/03/11
8442,威宏控股股份有限公司,	50684485,2016/11/08
8443,阿瘦實業股份有限公司,	80511709,2014/09/15
8454,富邦媒體科技股份有限公司,	27365925,2014/12/19
8462,柏文健康事業股份有限公司,	27693238,2019/03/15
8463,潤泰精密材料股份有限公司,	86871981,2015/07/13
8464,億豐綜合工業股份有限公司,	28696894,2015/12/22
8466,美吉吉國際股份有限公司,	50640945,2016/11/01
8467,波力環球企業股份有限公司,	47442040,2015/12/15
8473,山林水環境工程股份有限公司,	27329077,2016/09/08
8476,台境企業股份有限公司,	80369745,2023/10/31
8478,東哥企業股份有限公司,	85798816,2017/12/11
8481,政伸企業股份有限公司,	22396792,2017/02/24
8482,商億全球控股有限公司,	82172064,2018/08/15
8487,愛爾達科技股份有限公司,	70542247,2024/03/26
8488,吉源控股股份有限公司,	47848647,2016/12/13
8499,鼎炫投資控股股份有限公司,	72780928,2017/11/24
8926,台灣汽電共生股份有限公司,	86685142,2003/08/25
8940,新天地國際實業股份有限公司,	84435578,2009/05/15
8996,高力熱處理工業股份有限公司,	35319185,2014/02/14
9103,美德向邦醫療國際股份有限公司,	00000000,2002/12/13
910322,康師傅控股有限公司,	00000000,2009/12/16
9105,泰金寶科技股份有限公司,	00000000,2003/09/22
910861,神州數碼控股有限公司,	00000000,2010/11/24
9110,越南製造加工出口控股有限公司,	00000000,2009/12/03
911608,明輝環球企業有限公司,	26264842,2010/10/20
911622,聚亨企業集團(泰國)大眾有限公司,	26064801,2011/09/29
911868,同方友友控股有限公司,	00000000,2009/12/22
912000,晨訊科技集團有限公司,	00000000,2011/04/25
9136,巨騰國際控股有限公司,	00000000,2009/05/25
9802,鈺齊國際股份有限公司,	39737838,2012/10/18
9902,台火開發股份有限公司,	03562308,1964/07/14
9904,寶成工業股份有限公司,	58711014,1990/01/19
9905,大華金屬工業股份有限公司,	04403363,1990/08/08
9906,欣巴巴事業股份有限公司,	33428716,1990/12/15
9907,統一實業股份有限公司,	73252657,1991/01/29
9908,大台北區瓦斯股份有限公司,	11072304,1991/02/06
9910,豐泰企業股份有限公司,	63400932,1992/02/18
9911,台灣櫻花股份有限公司,	23113940,1992/07/16
9912,偉聯科技股份有限公司,	20792640,1992/08/08
9914,美利達工業股份有限公司,	59052361,1992/09/30
9917,中興保全科技股份有限公司,	12148598,1993/12/08
9918,欣欣天然氣股份有限公司,	33665843,1994/04/26
9919,康那香企業股份有限公司,	74231126,1994/11/04
9921,巨大機械工業股份有限公司,	56054251,1994/12/29
9924,台灣福興工業股份有限公司,	75706009,1995/03/15
9925,台灣新光保全股份有限公司,	12261768,1995/12/09
9926,新海瓦斯股份有限公司,	35433242,1998/04/08
9927,泰銘實業股份有限公司,	79875202,1999/03/12
9928,中國電視事業股份有限公司,	18556774,1999/08/09
9929,秋雨創新股份有限公司,	69439272,1999/06/28
9930,中聯資源股份有限公司,	86119908,1999/11/22
9931,欣高石油氣股份有限公司,	79882718,2000/03/21
9933,中鼎工程股份有限公司,	20817282,1993/05/28
9934,成霖企業股份有限公司,	30899261,2000/09/11
9935,慶豐富實業股份有限公司,	59198197,2000/09/11
9937,全國加油站股份有限公司,	22958907,2000/09/11
9938,台灣百和工業股份有限公司,	09468343,2001/01/12
9939,宏全國際股份有限公司,	58176511,2001/03/02
9940,信義房屋股份有限公司,	22354940,2001/09/17
9941,裕融企業股份有限公司,	23528130,2001/09/17
9942,茂順密封元件科技股份有限公司,	61904541,2002/01/28
9943,好樂迪股份有限公司,	84256265,2002/08/26
9944,新麗企業股份有限公司,	33375909,2002/08/26
9945,潤泰創新國際股份有限公司,	12139612,1992/04/30
9946,三發地產股份有限公司,	84466749,2013/09/17
9955,佳龍科技工程股份有限公司,	97211972,2008/01/21
9958,世紀鋼鐵結構股份有限公司,	22649001,2008/03/12
